pak[] = { 3,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 40
pak[] = { 3,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 41
pak[] = { 3,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 42
pak[] = { 3,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 43
pak[] = { 3,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 44
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 45
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 46
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 47
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 48
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 49
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 50
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 51
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 52
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 53
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 54
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 55
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 56
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 57
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 58
pak[] = { 3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 59
pak[] = { 4,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 60
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 61
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 62
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 63
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 64
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 65
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 66
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 67
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 68
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 69
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 70
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 71
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 72
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 73
pak[] = { 5,  3,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 74
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 75
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 76
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 77
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 78
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 79
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 80
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 81
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 82
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 83
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 84
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 85
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 86
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 87
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 88
pak[] = { 5,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 89
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 90
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 91
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 92
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 93
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 94
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 95
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 96
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 97
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 98
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 99
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 100
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 101
pak[] = { 5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 102
pak[] = { 6,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 103
pak[] = { 7,  4,  3,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 104
pak[] = { 7,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 105
pak[] = { 7,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 106
pak[] = { 7,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 107
pak[] = { 7,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 108
pak[] = { 7,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 109
pak[] = { 7,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 110
pak[] = { 7,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 111
pak[] = { 8,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 112
pak[] = { 8,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 113
pak[] = { 8,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 114
pak[] = { 8,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 115
pak[] = { 8,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 116
pak[] = { 8,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 117
pak[] = { 8,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 118
pak[] = { 8,  5,  3,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 119
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 120
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 121
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 122
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 123
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 124
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 125
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 126
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 127
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 128
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 129
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 130
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 131
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 132
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 133
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 134
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 135
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 136
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 137
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 138
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 139
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 140
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 141
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 142
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 143
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 144
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 145
pak[] = { 8,  5,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 146
pak[] = { 8,  6,  3,  2,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 147
pak[] = { 8,  7,  4,  3,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 148
pak[] = { 8,  7,  5,  3,  2,  2,  2,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 149
pak[] = { 8,  7,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 150
pak[] = { 8,  7,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 151
pak[] = { 8,  7,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 152
pak[] = { 8,  7,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 153
pak[] = { 8,  7,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 154
pak[] = { 8,  7,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 155
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 156
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 157
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 158
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 159
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 160
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 161
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 162
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 163
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0}  time = 164
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 165
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 166
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 167
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 168
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 169
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 170
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 171
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 172
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 173
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 174
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 175
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 176
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 177
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 178
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1,  1,  0,  0,  0,  0,  0,  0,  0,  0}  time = 179
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 180
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 181
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 182
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 183
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 184
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 185
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 186
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 187
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 188
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 189
pak[] = { 8,  8,  5,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 190
pak[] = { 8,  8,  6,  3,  2,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 191
pak[] = { 8,  8,  7,  4,  3,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 192
pak[] = { 8,  8,  7,  5,  3,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 193
pak[] = { 8,  8,  7,  5,  3,  2,  2,  2, -1,  2, -1, -1,  1,  0,  0,  0,  0,  0,  0,  0}  time = 194
